OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
108;282;-34,0061;18,9622;342,3;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;281,2;191,3;N;0;108;806,49518;806,49518;806,49518;27,260811;27,260811;27,260811;20,479109;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
109;325;-33,9689;18,9577;334,7;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;82;6.03;305,4;48,4;D;0;109;552,65002;552,65002;552,65002;26,23456;26,23456;26,23456;237,91251;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
110;2803;-33,9392;18,924;367,4;1;1;2021-02-26 0:00:00;2352;Aqua;MODIS;100;6.03;297,9;112,3;N;0;110;657,57001;657,57001;657,57001;25,197092;25,197092;25,197092;200,91734;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
111;2694;-33,9443;19,0494;393,3;2,6;1,5;2021-02-23 0:00:00;2321;Aqua;MODIS;100;6.03;292;858;N;0;111;378,37;378,37;378,37;22,993847;22,993847;22,993847;339,19879;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
112;2787;-33,9798;18,9382;392,5;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;100;6.03;312,9;231,7;D;0;112;326,22;326,22;326,22;12,424747;12,424747;12,424747;54,916531;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
113;2688;-33,962;19,0209;303,7;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;36;6.03;285,8;7,3;N;0;113;1146,59;1146,59;1146,59;39,848476;39,848476;39,848476;2,7353415;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
114;2727;-33,9682;19,013;320,6;1,5;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;40;6.03;295;23,7;D;0;114;1410,2001;1410,2001;1410,2001;23,789831;23,789831;23,789831;183,2149;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
115;281;-33,9732;18,9461;394;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;285,1;849,1;N;0;115;312,09;312,09;312,09;9,1680307;9,1680307;9,1680307;185,5396;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
116;2569;-33,9617;18,9198;329,8;1,6;1,2;2020-12-05 0:00:00;1220;Aqua;MODIS;76;6.03;299,7;41,3;D;0;116;214,52;214,52;214,52;9,8225985;9,8225985;9,8225985;237,22276;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
117;296;-33,9804;18,9096;312,6;1,4;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;85;6.03;289,8;21,9;N;0;117;1118,51;1118,51;1118,51;10,157779;10,157779;10,157779;325,4559;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
118;287;-33,968;18,8964;321,8;1,4;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;100;6.03;289,9;35,4;N;0;118;1080,28;1080,28;1080,28;27,675751;27,675751;27,675751;13,838723;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
119;983;-33,956;19,0088;323,7;2,6;1,6;2016-11-22 0:00:00;0816;Terra;MODIS;69;6.03;302;56,9;D;0;119;1203,85;1203,85;1203,85;19,680044;19,680044;19,680044;4,4207878;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
120;298;-33,975;18,9618;368,7;1,5;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;100;6.03;296,1;191,6;N;0;120;517,95996;517,95996;517,95996;17,243643;17,243643;17,243643;189,79883;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
121;2749;-33,9748;19,0346;306,3;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;67;6.03;284,2;9,9;N;0;121;1101,76;1101,76;1101,76;28,080721;28,080721;28,080721;54,75621;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
122;324;-34,0078;18,9106;325,9;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;51;6.03;301,9;29,7;D;0;122;911,07758;911,07758;911,07758;39,898609;39,898609;39,898609;200,63527;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
123;2793;-33,9723;18,9243;396,6;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;100;6.03;306,4;257,3;D;0;123;271,63998;271,63998;271,63998;15,092587;15,092587;15,092587;289,52029;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
124;975;-33,9405;19,0005;325,7;1,1;1,1;2016-11-20 0:00:00;2345;Aqua;MODIS;100;6.03;288,2;30,2;N;0;124;1035,5;1035,5;1035,5;44,982193;44,982193;44,982193;97,189049;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
125;333;-33,9553;18,9619;302,4;2,6;1,6;2015-03-11 0:00:00;2322;Aqua;MODIS;49;6.03;291,3;23,5;N;0;125;715,1944;715,1944;715,1944;38,019253;38,019253;38,019253;12,233828;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
126;2681;-33,9746;19,0628;379,5;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;297,4;172,1;N;0;126;646,69995;646,69995;646,69995;35,701897;35,701897;35,701897;98,714432;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
127;2117;-33,9734;19,0674;305;1,3;1,1;2019-02-22 0:00:00;2120;Terra;MODIS;60;6.03;292,3;8,7;N;0;127;500,80762;500,80762;500,80762;36,748905;36,748905;36,748905;147,38101;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
128;2571;-33,958;18,9228;337,1;1,1;1;2020-12-05 0:00:00;2144;Terra;MODIS;100;6.03;292,8;43,7;N;0;128;275,87;275,87;275,87;21,165815;21,165815;21,165815;172,1922;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
129;2791;-33,9685;18,9476;426,3;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;100;6.03;311,7;502,9;D;0;129;405,98001;405,98001;405,98001;16,402349;16,402349;16,402349;202,36407;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
130;2815;-33,9992;18,9453;306,4;1;1;2021-02-26 0:00:00;2352;Aqua;MODIS;53;6.03;290,3;7,4;N;0;130;675,20001;675,20001;675,20001;39,527916;39,527916;39,527916;108,55856;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
131;2779;-33,9987;18,9409;354;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;96;6.03;300,4;74,7;D;0;131;929,70996;929,70996;929,70996;18,609983;18,609983;18,609983;28,41419;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
132;284;-33,9926;18,9552;344,8;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;280,5;205,1;N;0;132;372,00998;372,00998;372,00998;13,527527;13,527527;13,527527;354,16226;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
133;2729;-33,9643;19,023;349,5;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;91;6.03;298;100,1;D;0;133;1257,28;1257,28;1257,28;25,54674;25,54674;25,54674;6,5544581;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
134;2786;-33,976;18,9612;364,1;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;100;6.03;308,2;98,3;D;0;134;482,44;482,44;482,44;18,077707;18,077707;18,077707;202,47922;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
135;275;-34,0007;18,9532;358,2;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;284,5;321,5;N;0;135;585,60999;585,60999;585,60999;27,964941;27,964941;27,964941;22,570158;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
136;289;-33,961;18,9333;357,6;1,5;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;100;6.03;294,9;138,3;N;0;136;317,70001;317,70001;317,70001;8,8190088;8,8190088;8,8190088;250,63133;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
137;2814;-33,9918;18,9577;314,6;1;1;2021-02-26 0:00:00;2352;Aqua;MODIS;85;6.03;293,5;13,5;N;0;137;422,89999;422,89999;422,89999;34,587921;34,587921;34,587921;344,12173;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
138;968;-33,9468;18,9525;375,3;1,7;1,3;2016-11-20 0:00:00;0828;Terra;MODIS;100;6.03;312,6;270,1;D;0;138;557;557;557;21,75794;21,75794;21,75794;21,119499;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
139;2730;-33,9493;19,0415;334,8;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;74;6.03;303,7;51,2;D;0;139;622,35999;622,35999;622,35999;38,231697;38,231697;38,231697;52,414078;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
140;2758;-33,9285;19,0446;334,4;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;100;6.03;288;38,2;N;0;140;600,62;600,62;600,62;43,941486;43,941486;43,941486;67,410011;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
141;1167;-34,0172;18,967;328,3;1,1;1;2017-01-10 0:00:00;0859;Terra;MODIS;40;6.03;303,5;18,5;D;0;141;1052,2112;1052,2112;1052,2112;58,125614;58,125614;58,125614;212,69891;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
142;307;-33,9713;18,9847;332,1;4,6;2;2015-03-11 0:00:00;0942;Terra;MODIS;81;6.03;292,8;237,4;D;0;142;953,01001;953,01001;953,01001;46,574352;46,574352;46,574352;212,87067;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
143;2775;-34,0061;19,0148;331,3;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;26;6.03;304,5;22,4;D;0;143;1287,6101;1287,6101;1287,6101;8,7373219;8,7373219;8,7373219;110,16577;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
144;2148;-33,9327;19,0313;321,5;1,3;1,2;2019-03-27 0:00:00;2340;Aqua;MODIS;100;6.03;288,3;31,9;N;0;144;892,75;892,75;892,75;14,757533;14,757533;14,757533;125,2967;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
145;2771;-34,0041;19,0014;334,8;1,4;1,2;2021-02-26 0:00:00;0833;Terra;MODIS;31;6.03;296,5;42,1;D;0;145;780,26001;780,26001;780,26001;36,265862;36,265862;36,265862;331,97427;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
146;2789;-33,9839;18,9128;411,8;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;100;6.03;308,8;369,2;D;0;146;1151,0288;1151,0288;1151,0288;35,001556;35,001556;35,001556;67,55468;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
147;2807;-33,9482;18,9215;335,3;1;1;2021-02-26 0:00:00;2352;Aqua;MODIS;100;6.03;292,7;36,5;N;0;147;375,75998;375,75998;375,75998;26,312441;26,312441;26,312441;275,58853;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
148;2136;-33,9138;19,0172;403,5;1;1;2019-03-27 0:00:00;1238;Aqua;MODIS;100;6.03;313,8;271,2;D;0;148;732,82001;732,82001;732,82001;23,461987;23,461987;23,461987;41,289806;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
149;2581;-33,9925;18,8993;324;4,5;2;2020-12-06 0:00:00;2227;Terra;MODIS;100;6.03;290,4;206,5;N;0;149;371,32001;371,32001;371,32001;29,018221;29,018221;29,018221;181,58928;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
150;326;-33,9926;18,9091;303,1;1,1;1;2015-03-11 0:00:00;2145;Terra;MODIS;46;6.03;291,3;5,7;N;0;150;589,98999;589,98999;589,98999;44,843937;44,843937;44,843937;216,83846;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
151;310;-33,9516;18,946;341,1;4,6;2;2015-03-11 0:00:00;0942;Terra;MODIS;90;6.03;297;361,3;D;0;151;751,34003;751,34003;751,34003;37,512001;37,512001;37,512001;196,90807;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
152;317;-33,9708;18,9372;327,9;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;56;6.03;305,3;27,1;D;0;152;268,04001;268,04001;268,04001;9,310894;9,310894;9,310894;258,9126;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
153;297;-33,9765;18,9758;342,7;1,5;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;100;6.03;289;82,5;N;0;153;775,10004;775,10004;775,10004;47,284908;47,284908;47,284908;167,17325;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
154;2825;-34,0154;18,9685;315,3;1,3;1,1;2021-02-27 0:00:00;2119;Terra;MODIS;91;6.03;290;21,9;N;0;154;1143,97;1143,97;1143,97;23,133156;23,133156;23,133156;209,39478;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
155;2725;-33,9753;19,0353;344,8;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;88;6.03;295,9;83;D;0;155;1069,5601;1069,5601;1069,5601;20,624004;20,624004;20,624004;82,176277;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
156;3664;-33,9944;18,9703;315,2;1,5;1,2;2024-10-23 0:00:00;0821;Terra;MODIS;61;61.03;298,8;19,4;D;0;156;450,53;450,53;450,53;26,684898;26,684898;26,684898;26,497984;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
157;2772;-34,0012;18,9854;339,3;1,4;1,2;2021-02-26 0:00:00;0833;Terra;MODIS;59;6.03;298,2;57,1;D;0;157;695,82477;695,82477;695,82477;32,868744;32,868744;32,868744;26,768253;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
158;963;-33,9438;18,9216;320,8;1,7;1,3;2016-11-20 0:00:00;0828;Terra;MODIS;56;6.03;304,7;18,2;D;0;158;452,86002;452,86002;452,86002;27,110752;27,110752;27,110752;227,84544;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
159;982;-33,9641;18,9945;302,5;2,3;1,5;2016-11-22 0:00:00;0028;Aqua;MODIS;49;6.03;286,6;22,6;N;0;159;822,01001;822,01001;822,01001;51,723942;51,723942;51,723942;272,66812;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
160;323;-34,0137;18,9671;321,7;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;38;6.03;301,5;24,4;D;0;160;1107,6801;1107,6801;1107,6801;23,623795;23,623795;23,623795;255,95013;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
161;2780;-34,0007;18,9289;329,9;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;77;6.03;296,9;27,4;D;0;161;1041,34;1041,34;1041,34;55,852871;55,852871;55,852871;188,50883;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
162;2784;-33,9913;18,9268;357;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;98;6.03;302,4;83,1;D;0;162;1028,55;1028,55;1028,55;41,497711;41,497711;41,497711;30,682146;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
163;2747;-33,9548;19,0269;346,8;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;100;6.03;290;61,3;N;0;163;991,37;991,37;991,37;17,253401;17,253401;17,253401;277,91574;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
164;2799;-33,9428;18,9336;323,4;2,9;1,6;2021-02-26 0:00:00;2214;Terra;MODIS;100;6.03;291,8;97,9;N;0;164;831,08997;831,08997;831,08997;39,123516;39,123516;39,123516;59,620945;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
165;270;-33,9918;18,9501;366,7;1,1;1,1;2015-03-09 0:00:00;1233;Aqua;MODIS;100;6.03;314,4;113,3;D;0;165;489,04001;489,04001;489,04001;24,486502;24,486502;24,486502;25,533884;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
166;2665;-33,9829;19,0721;313,9;4,1;1,9;2021-02-23 0:00:00;0803;Terra;MODIS;53;6.03;291,1;71,2;D;0;166;948,58002;948,58002;948,58002;54,197559;54,197559;54,197559;329,06866;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
167;972;-33,9386;18,989;309,5;1,1;1,1;2016-11-20 0:00:00;2345;Aqua;MODIS;76;6.03;287,2;12,1;N;0;167;1392,55;1392,55;1392,55;8,5514498;8,5514498;8,5514498;169,52954;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
168;2714;-33,9658;19,0398;431,2;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;305,1;513,9;D;0;168;1070,3099;1070,3099;1070,3099;38,430553;38,430553;38,430553;91,443939;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
169;2707;-33,9456;19,0316;447,3;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;309,2;706,7;D;0;169;415,39999;415,39999;415,39999;24,296494;24,296494;24,296494;356,60663;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
170;2712;-33,9584;19,0523;334,8;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;46;6.03;296;23,7;D;0;170;715,98999;715,98999;715,98999;31,899088;31,899088;31,899088;159,9305;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
171;280;-33,9752;18,9201;364,9;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;281,7;391,3;N;0;171;444,20999;444,20999;444,20999;34,700161;34,700161;34,700161;66,52375;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
172;2777;-34,0042;18,9666;335,5;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;50;6.03;301,3;30,9;D;0;172;976,17999;976,17999;976,17999;48,241619;48,241619;48,241619;303,6582;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
173;2736;-33,9085;19,0143;349,5;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;94;6.03;300;105,9;D;0;173;430,46002;430,46002;430,46002;28,507505;28,507505;28,507505;12,700558;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
174;2146;-33,9224;19,0339;319,8;1,3;1,2;2019-03-27 0:00:00;2340;Aqua;MODIS;99;6.03;288,4;28,9;N;0;174;825,37;825,37;825,37;22,599398;22,599398;22,599398;78,802933;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
175;314;-33,9686;18,9443;385,9;4,6;2;2015-03-11 0:00:00;0942;Terra;MODIS;100;6.03;299,5;1553,4;D;0;175;356,87;356,87;356,87;8,706131;8,706131;8,706131;262,55826;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
176;984;-33,9595;18,9812;318,1;2,6;1,6;2016-11-22 0:00:00;0816;Terra;MODIS;21;6.03;303,9;33,9;D;0;176;705,44;705,44;705,44;35,636688;35,636688;35,636688;53,169453;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
177;2741;-33,9294;19,0444;339,9;4;1,9;2021-02-24 0:00:00;2048;Terra;MODIS;100;6.03;290,2;324,4;N;0;177;641,62;641,62;641,62;36,14426;36,14426;36,14426;72,988274;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
178;2135;-33,9124;19,028;338;1;1;2019-03-27 0:00:00;1238;Aqua;MODIS;88;6.03;305,3;33;D;0;178;778,10999;778,10999;778,10999;22,786598;22,786598;22,786598;44,116226;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
179;1383;-33,9168;18,9751;384,9;1;1;2017-02-21 0:00:00;2138;Terra;MODIS;100;6.03;312,7;174,9;N;0;179;529,56;529,56;529,56;25,559111;25,559111;25,559111;343,29004;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
180;2687;-33,958;19,0456;327,5;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;289,3;27,9;N;0;180;950,51996;950,51996;950,51996;21,801067;21,801067;21,801067;180,93613;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
181;2684;-33,9673;19,0478;348,6;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;291,9;66,2;N;0;181;806,46002;806,46002;806,46002;29,565071;29,565071;29,565071;40,249985;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
182;2721;-33,9941;19,0574;347;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;92;6.03;300,3;89,2;D;0;182;1141,4399;1141,4399;1141,4399;19,474922;19,474922;19,474922;294,96915;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
183;272;-33,9783;18,966;304,9;1,5;1,2;2015-03-09 0:00:00;2157;Terra;MODIS;61;6.03;288,2;13,8;N;0;183;510,90997;510,90997;510,90997;17,178654;17,178654;17,178654;237,26468;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
184;2713;-33,9641;19,029;373,3;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;294,2;128,8;D;0;184;1365,0701;1365,0701;1365,0701;29,073755;29,073755;29,073755;276,54749;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
185;2585;-33,9957;18,9076;313,5;1,1;1;2020-12-07 0:00:00;0004;Aqua;MODIS;87;6.03;290,5;14,5;N;0;185;531,33997;531,33997;531,33997;41,256126;41,256126;41,256126;355,20813;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
186;2770;-33,9878;18,9716;416,9;1,4;1,2;2021-02-26 0:00:00;0833;Terra;MODIS;100;6.03;306,1;584,8;D;0;186;401,73001;401,73001;401,73001;15,565209;15,565209;15,565209;267,2088;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
187;2748;-33,9655;19,0361;316,4;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;86;6.03;283,8;16,7;N;0;187;1296,1599;1296,1599;1296,1599;20,818029;20,818029;20,818029;37,941097;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
188;2731;-33,9527;19,0234;360,6;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;100;6.03;299,8;153,2;D;0;188;770,51001;770,51001;770,51001;29,383867;29,383867;29,383867;284,16757;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
189;327;-33,953;18,942;310;1,1;1;2015-03-11 0:00:00;2145;Terra;MODIS;79;6.03;292,5;10,4;N;0;189;575,42999;575,42999;575,42999;36,144112;36,144112;36,144112;192,16138;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
190;292;-33,9929;18,9238;313,6;1,5;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;85;6.03;289,7;21,6;N;0;190;1007,15;1007,15;1007,15;38,054111;38,054111;38,054111;242,7482;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
